period;uidlevel2;namelevel2;uid_data_element;name_data_element;value
2018Q3;GnLX8MNgxZw;sk Sud Kivu Province;yHTGERoYp1M;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Stock disponible utilisable;0.11494252873563218
2018Q1;GnLX8MNgxZw;sk Sud Kivu Province;yMw6tIHxUlE;C2 12.2 Misoprostol 25µg Cès Vaginal - Quantité consommée;0.05938697318007663
2018Q2;GnLX8MNgxZw;sk Sud Kivu Province;yMw6tIHxUlE;C2 12.2 Misoprostol 25µg Cès Vaginal - Quantité consommée;0.0421455938697318
2018Q3;GnLX8MNgxZw;sk Sud Kivu Province;yMw6tIHxUlE;C2 12.2 Misoprostol 25µg Cès Vaginal - Quantité consommée;0.017241379310344827
2018Q1;GnLX8MNgxZw;sk Sud Kivu Province;ySiTgdUJ1LI;C2 12.2 AZT+3TC+NVP 60 mg+30mg+50mg Sirop - Jours rupture de stock;0.19923371647509577
2018Q2;GnLX8MNgxZw;sk Sud Kivu Province;ySiTgdUJ1LI;C2 12.2 AZT+3TC+NVP 60 mg+30mg+50mg Sirop - Jours rupture de stock;0.1743295019157088
2018Q3;GnLX8MNgxZw;sk Sud Kivu Province;ySiTgdUJ1LI;C2 12.2 AZT+3TC+NVP 60 mg+30mg+50mg Sirop - Jours rupture de stock;0.07854406130268199
2018Q1;GnLX8MNgxZw;sk Sud Kivu Province;yZOjZV45Bpf;C2 12.2 Test Kit, HIV 1+2,Elisa, 192T Veronostika, uniform II Plus 0-Pce - Jours rupture de stock;0.17624521072796934
2018Q2;GnLX8MNgxZw;sk Sud Kivu Province;yZOjZV45Bpf;C2 12.2 Test Kit, HIV 1+2,Elisa, 192T Veronostika, uniform II Plus 0-Pce - Jours rupture de stock;0.15134099616858238
2018Q3;GnLX8MNgxZw;sk Sud Kivu Province;yZOjZV45Bpf;C2 12.2 Test Kit, HIV 1+2,Elisa, 192T Veronostika, uniform II Plus 0-Pce - Jours rupture de stock;0.05938697318007663
2018Q1;GnLX8MNgxZw;sk Sud Kivu Province;yeksPOdKEgA;C2 12.2 Test syphilis (RPR ou SD Bioline)-Pce - Jours rupture de stock;0.08237547892720307
2018Q2;GnLX8MNgxZw;sk Sud Kivu Province;yeksPOdKEgA;C2 12.2 Test syphilis (RPR ou SD Bioline)-Pce - Jours rupture de stock;0.05747126436781609
2018Q3;GnLX8MNgxZw;sk Sud Kivu Province;yeksPOdKEgA;C2 12.2 Test syphilis (RPR ou SD Bioline)-Pce - Jours rupture de stock;0.022988505747126436
2018Q1;GnLX8MNgxZw;sk Sud Kivu Province;yqKuEqRx4j5;C2 12.2 Misoprostol 25µg Cès Vaginal - Stock disponible utilisable;0.06130268199233716
2018Q2;GnLX8MNgxZw;sk Sud Kivu Province;yqKuEqRx4j5;C2 12.2 Misoprostol 25µg Cès Vaginal - Stock disponible utilisable;0.04597701149425287
2018Q3;GnLX8MNgxZw;sk Sud Kivu Province;yqKuEqRx4j5;C2 12.2 Misoprostol 25µg Cès Vaginal - Stock disponible utilisable;0.0210727969348659
2018Q1;GnLX8MNgxZw;sk Sud Kivu Province;z6xqZW9doqU;C2 12.2 Kit test securité transfusionnelle - Kit - Quantité perdue;0.03065134099616858
2018Q2;GnLX8MNgxZw;sk Sud Kivu Province;z6xqZW9doqU;C2 12.2 Kit test securité transfusionnelle - Kit - Quantité perdue;0.022988505747126436
2018Q3;GnLX8MNgxZw;sk Sud Kivu Province;z6xqZW9doqU;C2 12.2 Kit test securité transfusionnelle - Kit - Quantité perdue;0.013409961685823755
2018Q1;GnLX8MNgxZw;sk Sud Kivu Province;zdUHub76dab;C2 12.2 Sulphate de magnésium 500mg/ml injectable - Quantité perdue;0.032567049808429116
2018Q2;GnLX8MNgxZw;sk Sud Kivu Province;zdUHub76dab;C2 12.2 Sulphate de magnésium 500mg/ml injectable - Quantité perdue;0.02490421455938697
2018Q3;GnLX8MNgxZw;sk Sud Kivu Province;zdUHub76dab;C2 12.2 Sulphate de magnésium 500mg/ml injectable - Quantité perdue;0.011494252873563218
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;A2jOtFQRoDD;C2 12.2 ABC+DDI+LPV/r Cès - Jours rupture de stock;0.5016501650165016
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;A2jOtFQRoDD;C2 12.2 ABC+DDI+LPV/r Cès - Jours rupture de stock;0.43234323432343236
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;A2jOtFQRoDD;C2 12.2 ABC+DDI+LPV/r Cès - Jours rupture de stock;0.25412541254125415
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;A4FMkIKBwJn;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Quantité consommée;0.46864686468646866
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;A4FMkIKBwJn;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Quantité consommée;0.3927392739273927
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;A4FMkIKBwJn;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Quantité consommée;0.24752475247524752
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;A5PvdRz2w91;C2 12.2 Hydrocortisone 100mg Injectable - Jours rupture de stock;0.47194719471947194
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;A5PvdRz2w91;C2 12.2 Hydrocortisone 100mg Injectable - Jours rupture de stock;0.39603960396039606
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;A5PvdRz2w91;C2 12.2 Hydrocortisone 100mg Injectable - Jours rupture de stock;0.24422442244224424
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;ANuvnZtnSby;C2 12.2 Dextrose(Glucose) +NaCl 500ml, Baxter 5%+0,9% Injectable - Quantité consommée;0.48514851485148514
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;ANuvnZtnSby;C2 12.2 Dextrose(Glucose) +NaCl 500ml, Baxter 5%+0,9% Injectable - Quantité consommée;0.429042904290429
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;ANuvnZtnSby;C2 12.2 Dextrose(Glucose) +NaCl 500ml, Baxter 5%+0,9% Injectable - Quantité consommée;0.25742574257425743
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;AhCeoAFkdMA;C2 12.2 Hydrocortisone 100mg Injectable - Quantité consommée;0.5082508250825083
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;AhCeoAFkdMA;C2 12.2 Hydrocortisone 100mg Injectable - Quantité consommée;0.4521452145214521
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;AhCeoAFkdMA;C2 12.2 Hydrocortisone 100mg Injectable - Quantité consommée;0.24422442244224424
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;AlcLiYUVyJr;C2 12.2 Kit test securité transfusionnelle - Kit - Jours rupture de stock;0.45874587458745875
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;AlcLiYUVyJr;C2 12.2 Kit test securité transfusionnelle - Kit - Jours rupture de stock;0.38943894389438943
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;AlcLiYUVyJr;C2 12.2 Kit test securité transfusionnelle - Kit - Jours rupture de stock;0.24092409240924093
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;AuDxGW23HIu;C2 12.2 Benzylpenicilline 10ml 1.000.000 UI Injectable - Jours rupture de stock;0.48184818481848185
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;AuDxGW23HIu;C2 12.2 Benzylpenicilline 10ml 1.000.000 UI Injectable - Jours rupture de stock;0.40264026402640263
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;AuDxGW23HIu;C2 12.2 Benzylpenicilline 10ml 1.000.000 UI Injectable - Jours rupture de stock;0.2607260726072607
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;BGQ6bkyvvBd;C2 12.2 Lidocaïne flacon 2% Injectable - Jours rupture de stock;0.45544554455445546
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;BGQ6bkyvvBd;C2 12.2 Lidocaïne flacon 2% Injectable - Jours rupture de stock;0.3795379537953795
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;BGQ6bkyvvBd;C2 12.2 Lidocaïne flacon 2% Injectable - Jours rupture de stock;0.24092409240924093
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;BlXtUeH9W6h;C2 12.2 Test Rapide de dépistage du Paludisme (TDR) - Pce - Quantité consommée;0.5214521452145214
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;BlXtUeH9W6h;C2 12.2 Test Rapide de dépistage du Paludisme (TDR) - Pce - Quantité consommée;0.47194719471947194
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;BlXtUeH9W6h;C2 12.2 Test Rapide de dépistage du Paludisme (TDR) - Pce - Quantité consommée;0.2739273927392739
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;BxtTwFEV8Im;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité consommée;0.4884488448844885
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;BxtTwFEV8Im;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité consommée;0.40594059405940597
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;BxtTwFEV8Im;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité consommée;0.2508250825082508
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;C6BeHgrLLwD;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm, Pce - Quantité perdue;0.429042904290429
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;C6BeHgrLLwD;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm, Pce - Quantité perdue;0.3465346534653465
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;C6BeHgrLLwD;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm, Pce - Quantité perdue;0.22772277227722773
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;CCR4qKadVSc;C2 12.2 Aiguille épicrânienne G23 Pce - Jours rupture de stock;0.45544554455445546
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;CCR4qKadVSc;C2 12.2 Aiguille épicrânienne G23 Pce - Jours rupture de stock;0.3795379537953795
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;CCR4qKadVSc;C2 12.2 Aiguille épicrânienne G23 Pce - Jours rupture de stock;0.2607260726072607
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;CcgNp5EpmVt;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité perdue;0.45874587458745875
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;CcgNp5EpmVt;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité perdue;0.38283828382838286
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;CcgNp5EpmVt;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité perdue;0.2376237623762376
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;CrFQcjVVphC;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Quantité consommée;0.504950495049505
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;CrFQcjVVphC;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Quantité consommée;0.43564356435643564
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;CrFQcjVVphC;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Quantité consommée;0.2607260726072607
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;D3cX22lTTT2;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Quantité consommée;0.44224422442244227
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;D3cX22lTTT2;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Quantité consommée;0.38283828382838286
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;D3cX22lTTT2;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Quantité consommée;0.2376237623762376
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;DDyr7dGAaDF;C2 12.2 Double check VIH test Pierce - Quantité perdue;0.429042904290429
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;DDyr7dGAaDF;C2 12.2 Double check VIH test Pierce - Quantité perdue;0.3564356435643564
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;DDyr7dGAaDF;C2 12.2 Double check VIH test Pierce - Quantité perdue;0.22442244224422442
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;DN7U22IdwtJ;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Stock disponible utilisable;0.5313531353135313
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;DN7U22IdwtJ;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Stock disponible utilisable;0.46534653465346537
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;DN7U22IdwtJ;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Stock disponible utilisable;0.26732673267326734
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;DPYJ6RE4SDb;C2 12.2 Atropine 5mg/ml Injectable - Quantité consommée;0.5148514851485149
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;DPYJ6RE4SDb;C2 12.2 Atropine 5mg/ml Injectable - Quantité consommée;0.44224422442244227
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;DPYJ6RE4SDb;C2 12.2 Atropine 5mg/ml Injectable - Quantité consommée;0.26732673267326734
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;EjcIo6J1eUs;C2 12.2 Test syphilis (RPR ou SD Bioline)-Pce - Stock disponible utilisable;0.49834983498349833
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;EjcIo6J1eUs;C2 12.2 Test syphilis (RPR ou SD Bioline)-Pce - Stock disponible utilisable;0.40924092409240925
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;EjcIo6J1eUs;C2 12.2 Test syphilis (RPR ou SD Bioline)-Pce - Stock disponible utilisable;0.25412541254125415
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;FS5DcIzW82K;C2 12.2 Adrénaline 1mg/ml Injectable - Jours rupture de stock;0.47854785478547857
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;FS5DcIzW82K;C2 12.2 Adrénaline 1mg/ml Injectable - Jours rupture de stock;0.40924092409240925
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;FS5DcIzW82K;C2 12.2 Adrénaline 1mg/ml Injectable - Jours rupture de stock;0.2607260726072607
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;FwEsCmVGTog;C2 12.2 Misoprostol 200µg Cès oral - Quantité perdue;0.43234323432343236
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;FwEsCmVGTog;C2 12.2 Misoprostol 200µg Cès oral - Quantité perdue;0.34983498349834985
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;FwEsCmVGTog;C2 12.2 Misoprostol 200µg Cès oral - Quantité perdue;0.21782178217821782
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;G894w97gWwd;C2 12.2 Quinine base 500 mg Cès - Quantité perdue;0.4521452145214521
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;G894w97gWwd;C2 12.2 Quinine base 500 mg Cès - Quantité perdue;0.3795379537953795
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;G894w97gWwd;C2 12.2 Quinine base 500 mg Cès - Quantité perdue;0.23432343234323433
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;GAl79aJzbh2;C2 12.2 Aiguille épicrânienne G21 Pce - Stock disponible utilisable;0.5148514851485149
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;GAl79aJzbh2;C2 12.2 Aiguille épicrânienne G21 Pce - Stock disponible utilisable;0.46204620462046203
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;GAl79aJzbh2;C2 12.2 Aiguille épicrânienne G21 Pce - Stock disponible utilisable;0.28052805280528054
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;GKhqTWa8vDa;C2 12.2 Poche de transfusion, u.u, 250ml Pce - Quantité perdue;0.44554455445544555
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;GKhqTWa8vDa;C2 12.2 Poche de transfusion, u.u, 250ml Pce - Quantité perdue;0.36633663366336633
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;GKhqTWa8vDa;C2 12.2 Poche de transfusion, u.u, 250ml Pce - Quantité perdue;0.23432343234323433
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;GiGkXTrBxnD;C2 12.2 Dextrose(Glucose) +NaCl 500ml, Baxter 5%+0,9% Injectable - Jours rupture de stock;0.47854785478547857
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;GiGkXTrBxnD;C2 12.2 Dextrose(Glucose) +NaCl 500ml, Baxter 5%+0,9% Injectable - Jours rupture de stock;0.3927392739273927
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;GiGkXTrBxnD;C2 12.2 Dextrose(Glucose) +NaCl 500ml, Baxter 5%+0,9% Injectable - Jours rupture de stock;0.2508250825082508
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;GjKdN3cxxJt;C2 12.2 AZT+3TC 300mg+150mg+Cès - Jours rupture de stock;0.4884488448844885
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;GjKdN3cxxJt;C2 12.2 AZT+3TC 300mg+150mg+Cès - Jours rupture de stock;0.41914191419141916
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;GjKdN3cxxJt;C2 12.2 AZT+3TC 300mg+150mg+Cès - Jours rupture de stock;0.24092409240924093
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;GqoAUG2gbSu;C2 12.2 Ringer lactate 500ml Injectable - Stock disponible utilisable;0.504950495049505
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;GqoAUG2gbSu;C2 12.2 Ringer lactate 500ml Injectable - Stock disponible utilisable;0.46864686468646866
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;GqoAUG2gbSu;C2 12.2 Ringer lactate 500ml Injectable - Stock disponible utilisable;0.26732673267326734
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;H1P9Te2JlGT;C2 12.2 Poche de transfusion, u.u, 250ml Pce - Jours rupture de stock;0.45544554455445546
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;H1P9Te2JlGT;C2 12.2 Poche de transfusion, u.u, 250ml Pce - Jours rupture de stock;0.3696369636963696
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;H1P9Te2JlGT;C2 12.2 Poche de transfusion, u.u, 250ml Pce - Jours rupture de stock;0.23432343234323433
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;H95NoNpfNJX;C2 12.2 Insuline retard 40 UIInjectable - Quantité consommée;0.48184818481848185
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;H95NoNpfNJX;C2 12.2 Insuline retard 40 UIInjectable - Quantité consommée;0.39933993399339934
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;H95NoNpfNJX;C2 12.2 Insuline retard 40 UIInjectable - Quantité consommée;0.22772277227722773
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;H9jsYhWLkAB;C2 12.2 Kit test securité transfusionnelle - Kit - Quantité consommée;0.46204620462046203
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;H9jsYhWLkAB;C2 12.2 Kit test securité transfusionnelle - Kit - Quantité consommée;0.3927392739273927
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;H9jsYhWLkAB;C2 12.2 Kit test securité transfusionnelle - Kit - Quantité consommée;0.23432343234323433
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;HAd3545ls0j;C2 12.2 Artesunate 60mg Injectable - Stock disponible utilisable;0.4884488448844885
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;HAd3545ls0j;C2 12.2 Artesunate 60mg Injectable - Stock disponible utilisable;0.44224422442244227
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;HAd3545ls0j;C2 12.2 Artesunate 60mg Injectable - Stock disponible utilisable;0.2508250825082508
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;HT9PbvvAp4V;C2 12.2 Kit test VIH pour site PTME-Kit - Jours rupture de stock;0.46864686468646866
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;HT9PbvvAp4V;C2 12.2 Kit test VIH pour site PTME-Kit - Jours rupture de stock;0.39933993399339934
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;HT9PbvvAp4V;C2 12.2 Kit test VIH pour site PTME-Kit - Jours rupture de stock;0.24092409240924093
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;HfCvAwRmGFf;C2 12.2 Kit test VIH pour site PTME-Kit - Quantité consommée;0.44884488448844884
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;HfCvAwRmGFf;C2 12.2 Kit test VIH pour site PTME-Kit - Quantité consommée;0.37293729372937295
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;HfCvAwRmGFf;C2 12.2 Kit test VIH pour site PTME-Kit - Quantité consommée;0.22442244224422442
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;Hl75WBn5JQe;C2 12.2 Sonde Urinaire Pce - Quantité consommée;0.49174917491749176
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;Hl75WBn5JQe;C2 12.2 Sonde Urinaire Pce - Quantité consommée;0.42574257425742573
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;Hl75WBn5JQe;C2 12.2 Sonde Urinaire Pce - Quantité consommée;0.24422442244224424
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;I7rsNHSUx00;C2 12.2 Dihydralazine 20mg Injectable - Stock disponible utilisable;0.44224422442244227
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;I7rsNHSUx00;C2 12.2 Dihydralazine 20mg Injectable - Stock disponible utilisable;0.36303630363036304
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;I7rsNHSUx00;C2 12.2 Dihydralazine 20mg Injectable - Stock disponible utilisable;0.23102310231023102
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;IO1HLuhXaDq;C2 12.2 Atropine 5mg/ml Injectable - Jours rupture de stock;0.47854785478547857
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;IO1HLuhXaDq;C2 12.2 Atropine 5mg/ml Injectable - Jours rupture de stock;0.39933993399339934
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;IO1HLuhXaDq;C2 12.2 Atropine 5mg/ml Injectable - Jours rupture de stock;0.24752475247524752
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;IZ7HEprRv5h;C2 12.2 Transfuseur avec filtre Pce - Stock disponible utilisable;0.49834983498349833
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;IZ7HEprRv5h;C2 12.2 Transfuseur avec filtre Pce - Stock disponible utilisable;0.43234323432343236
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;IZ7HEprRv5h;C2 12.2 Transfuseur avec filtre Pce - Stock disponible utilisable;0.264026402640264
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;IdfcW2TDczq;C2 12.2 Kit groupage sanguin Kit - Jours rupture de stock;0.44884488448844884
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;IdfcW2TDczq;C2 12.2 Kit groupage sanguin Kit - Jours rupture de stock;0.3795379537953795
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;IdfcW2TDczq;C2 12.2 Kit groupage sanguin Kit - Jours rupture de stock;0.24422442244224424
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;J8DzRHaw2UC;C2 12.2 Quinine base 500mg Injectable - Quantité consommée;0.49174917491749176
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;J8DzRHaw2UC;C2 12.2 Quinine base 500mg Injectable - Quantité consommée;0.44224422442244227
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;J8DzRHaw2UC;C2 12.2 Quinine base 500mg Injectable - Quantité consommée;0.264026402640264
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;KEv4JxAgpFK;C2 12.2 Determine VIH test 1+2 Pce - Quantité consommée;0.5082508250825083
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;KEv4JxAgpFK;C2 12.2 Determine VIH test 1+2 Pce - Quantité consommée;0.47854785478547857
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;KEv4JxAgpFK;C2 12.2 Determine VIH test 1+2 Pce - Quantité consommée;0.2739273927392739
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;KYb0GM6tqYs;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Jours rupture de stock;0.48514851485148514
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;KYb0GM6tqYs;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Jours rupture de stock;0.3795379537953795
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;KYb0GM6tqYs;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Jours rupture de stock;0.24422442244224424
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;KgO0WjtjD4Y;C2 12.2 Misoprostol 200µg Cès oral - Stock disponible utilisable;0.46204620462046203
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;KgO0WjtjD4Y;C2 12.2 Misoprostol 200µg Cès oral - Stock disponible utilisable;0.38613861386138615
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;KgO0WjtjD4Y;C2 12.2 Misoprostol 200µg Cès oral - Stock disponible utilisable;0.23102310231023102
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;KiOH1bO48Eg;C2 12.2 Benzylpenicilline 10ml 1.000.000 UI Injectable - Quantité consommée;0.48184818481848185
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;KiOH1bO48Eg;C2 12.2 Benzylpenicilline 10ml 1.000.000 UI Injectable - Quantité consommée;0.40264026402640263
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;KiOH1bO48Eg;C2 12.2 Benzylpenicilline 10ml 1.000.000 UI Injectable - Quantité consommée;0.23432343234323433
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;KlzxyHWSlJs;C2 12.2 Aiguille épicrânienne G23 Pce - Quantité consommée;0.5016501650165016
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;KlzxyHWSlJs;C2 12.2 Aiguille épicrânienne G23 Pce - Quantité consommée;0.4521452145214521
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;KlzxyHWSlJs;C2 12.2 Aiguille épicrânienne G23 Pce - Quantité consommée;0.264026402640264
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;KmAWj6P9yaV;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Quantité perdue;0.429042904290429
2018Q2;I8CuQpdBQfP;kr Kasai Central Province;KmAWj6P9yaV;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Quantité perdue;0.3465346534653465
2018Q3;I8CuQpdBQfP;kr Kasai Central Province;KmAWj6P9yaV;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Quantité perdue;0.22442244224422442
2018Q1;I8CuQpdBQfP;kr Kasai Central Province;L4vcGjGEpvn;C2 12.2 Film de radiologie - Quantité perdue;0.4389438943894389
