"","level_2_id","level_2_name","level_3_id","level_3_name","periods","line","value"
"5105","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201709","TDF+3TC+NVP",0
"5106","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201710","ABC + 3TC + EFV",0
"5107","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201710","ABC + 3TC + LPV/r",1
"5108","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201710","ABC + 3TC + NVP",0
"5109","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201710","AZT + 3TC + LPV/r",0
"5110","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201710","AZT+3TC+ EFV",0
"5111","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201710","AZT+3TC+NVP",52
"5112","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201710","TDF + 3TC + LPV/r",0
"5113","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201710","TDF + FTC + NVP",0
"5114","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201710","TDF+ FTC + EFV",0
"5115","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201710","TDF+3TC+EFV",737
"5116","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201710","TDF+3TC+NVP",0
"5117","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201711","ABC + 3TC + EFV",0
"5118","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201711","ABC + 3TC + LPV/r",1
"5119","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201711","ABC + 3TC + NVP",0
"5120","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201711","AZT + 3TC + LPV/r",0
"5121","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201711","AZT+3TC+ EFV",0
"5122","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201711","AZT+3TC+NVP",55
"5123","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201711","TDF + 3TC + LPV/r",0
"5124","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201711","TDF + FTC + NVP",0
"5125","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201711","TDF+ FTC + EFV",0
"5126","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201711","TDF+3TC+EFV",749
"5127","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201711","TDF+3TC+NVP",0
"5128","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201712","ABC + 3TC + EFV",0
"5129","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201712","ABC + 3TC + LPV/r",1
"5130","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201712","ABC + 3TC + NVP",0
"5131","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201712","AZT + 3TC + LPV/r",0
"5132","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201712","AZT+3TC+ EFV",0
"5133","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201712","AZT+3TC+NVP",48
"5134","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201712","TDF + 3TC + LPV/r",0
"5135","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201712","TDF + FTC + NVP",0
"5136","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201712","TDF+ FTC + EFV",0
"5137","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201712","TDF+3TC+EFV",766
"5138","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201712","TDF+3TC+NVP",0
"5139","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201807","ABC + 3TC + EFV",46
"5140","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201807","ABC + 3TC + LPV/r",3
"5141","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201807","ABC + 3TC + NVP",0
"5142","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201807","AZT + 3TC + LPV/r",0
"5143","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201807","AZT+3TC+ EFV",0
"5144","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201807","AZT+3TC+NVP",8
"5145","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201807","TDF + 3TC + LPV/r",0
"5146","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201807","TDF + FTC + NVP",0
"5147","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201807","TDF+ FTC + EFV",0
"5148","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201807","TDF+3TC+EFV",958
"5149","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201807","TDF+3TC+NVP",0
"5150","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201808","ABC + 3TC + EFV",48
"5151","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201808","ABC + 3TC + LPV/r",0
"5152","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201808","ABC + 3TC + NVP",0
"5153","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201808","AZT + 3TC + LPV/r",0
"5154","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201808","AZT+3TC+ EFV",0
"5155","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201808","AZT+3TC+NVP",1
"5156","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201808","TDF + 3TC + LPV/r",1
"5157","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201808","TDF + FTC + NVP",0
"5158","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201808","TDF+ FTC + EFV",0
"5159","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201808","TDF+3TC+EFV",924
"5160","F9w3VW1cQmb","hk Haut Katanga Province","uocpzPZHiEo","hk Kamalondo Zone de Santé","201808","TDF+3TC+NVP",0
"5161","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201701","ABC + 3TC + EFV",0
"5162","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201701","ABC + 3TC + LPV/r",0
"5163","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201701","ABC + 3TC + NVP",0
"5164","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201701","AZT + 3TC + LPV/r",0
"5165","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201701","AZT+3TC+ EFV",0
"5166","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201701","AZT+3TC+NVP",35
"5167","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201701","TDF + 3TC + LPV/r",0
"5168","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201701","TDF + FTC + NVP",0
"5169","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201701","TDF+ FTC + EFV",0
"5170","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201701","TDF+3TC+EFV",1119
"5171","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201701","TDF+3TC+NVP",0
"5172","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201702","ABC + 3TC + EFV",0
"5173","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201702","ABC + 3TC + LPV/r",0
"5174","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201702","ABC + 3TC + NVP",0
"5175","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201702","AZT + 3TC + LPV/r",0
"5176","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201702","AZT+3TC+ EFV",1
"5177","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201702","AZT+3TC+NVP",52
"5178","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201702","TDF + 3TC + LPV/r",0
"5179","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201702","TDF + FTC + NVP",0
"5180","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201702","TDF+ FTC + EFV",0
"5181","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201702","TDF+3TC+EFV",727
"5182","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201702","TDF+3TC+NVP",0
"5183","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201703","ABC + 3TC + EFV",0
"5184","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201703","ABC + 3TC + LPV/r",0
"5185","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201703","ABC + 3TC + NVP",0
"5186","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201703","AZT + 3TC + LPV/r",0
"5187","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201703","AZT+3TC+ EFV",0
"5188","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201703","AZT+3TC+NVP",38
"5189","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201703","TDF + 3TC + LPV/r",2
"5190","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201703","TDF + FTC + NVP",0
"5191","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201703","TDF+ FTC + EFV",0
"5192","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201703","TDF+3TC+EFV",1127
"5193","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201703","TDF+3TC+NVP",0
"5194","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201704","ABC + 3TC + EFV",0
"5195","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201704","ABC + 3TC + LPV/r",0
"5196","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201704","ABC + 3TC + NVP",0
"5197","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201704","AZT + 3TC + LPV/r",0
"5198","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201704","AZT+3TC+ EFV",1
"5199","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201704","AZT+3TC+NVP",65
"5200","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201704","TDF + 3TC + LPV/r",0
"5201","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201704","TDF + FTC + NVP",0
"5202","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201704","TDF+ FTC + EFV",0
"5203","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201704","TDF+3TC+EFV",1162
"5204","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201704","TDF+3TC+NVP",2
"5205","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201705","ABC + 3TC + EFV",0
"5206","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201705","ABC + 3TC + LPV/r",0
"5207","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201705","ABC + 3TC + NVP",0
"5208","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201705","AZT + 3TC + LPV/r",0
"5209","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201705","AZT+3TC+ EFV",0
"5210","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201705","AZT+3TC+NVP",55
"5211","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201705","TDF + 3TC + LPV/r",0
"5212","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201705","TDF + FTC + NVP",0
"5213","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201705","TDF+ FTC + EFV",0
"5214","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201705","TDF+3TC+EFV",1105
"5215","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201705","TDF+3TC+NVP",2
"5216","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201706","ABC + 3TC + EFV",0
"5217","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201706","ABC + 3TC + LPV/r",0
"5218","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201706","ABC + 3TC + NVP",0
"5219","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201706","AZT + 3TC + LPV/r",1
"5220","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201706","AZT+3TC+ EFV",0
"5221","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201706","AZT+3TC+NVP",56
"5222","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201706","TDF + 3TC + LPV/r",1
"5223","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201706","TDF + FTC + NVP",1
"5224","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201706","TDF+ FTC + EFV",0
"5225","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201706","TDF+3TC+EFV",1186
"5226","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201706","TDF+3TC+NVP",4
"5227","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201707","ABC + 3TC + EFV",0
"5228","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201707","ABC + 3TC + LPV/r",0
"5229","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201707","ABC + 3TC + NVP",0
"5230","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201707","AZT + 3TC + LPV/r",0
"5231","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201707","AZT+3TC+ EFV",1
"5232","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201707","AZT+3TC+NVP",44
"5233","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201707","TDF + 3TC + LPV/r",0
"5234","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201707","TDF + FTC + NVP",2
"5235","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201707","TDF+ FTC + EFV",0
"5236","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201707","TDF+3TC+EFV",1252
"5237","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201707","TDF+3TC+NVP",5
"5238","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201708","ABC + 3TC + EFV",0
"5239","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201708","ABC + 3TC + LPV/r",0
"5240","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201708","ABC + 3TC + NVP",0
"5241","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201708","AZT + 3TC + LPV/r",0
"5242","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201708","AZT+3TC+ EFV",0
"5243","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201708","AZT+3TC+NVP",49
"5244","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201708","TDF + 3TC + LPV/r",0
"5245","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201708","TDF + FTC + NVP",1
"5246","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201708","TDF+ FTC + EFV",32
"5247","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201708","TDF+3TC+EFV",1312
"5248","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201708","TDF+3TC+NVP",4
"5249","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201709","ABC + 3TC + EFV",0
"5250","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201709","ABC + 3TC + LPV/r",0
"5251","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201709","ABC + 3TC + NVP",0
"5252","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201709","AZT + 3TC + LPV/r",0
"5253","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201709","AZT+3TC+ EFV",0
"5254","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201709","AZT+3TC+NVP",4
"5255","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201709","TDF + 3TC + LPV/r",4
"5256","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201709","TDF + FTC + NVP",0
"5257","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201709","TDF+ FTC + EFV",56
"5258","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201709","TDF+3TC+EFV",1702
"5259","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201709","TDF+3TC+NVP",3
"5260","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201710","ABC + 3TC + EFV",0
"5261","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201710","ABC + 3TC + LPV/r",0
"5262","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201710","ABC + 3TC + NVP",0
"5263","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201710","AZT + 3TC + LPV/r",0
"5264","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201710","AZT+3TC+ EFV",11
"5265","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201710","AZT+3TC+NVP",0
"5266","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201710","TDF + 3TC + LPV/r",0
"5267","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201710","TDF + FTC + NVP",1
"5268","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201710","TDF+ FTC + EFV",0
"5269","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201710","TDF+3TC+EFV",722
"5270","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201710","TDF+3TC+NVP",3
"5271","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201711","ABC + 3TC + EFV",0
"5272","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201711","ABC + 3TC + LPV/r",0
"5273","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201711","ABC + 3TC + NVP",0
"5274","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201711","AZT + 3TC + LPV/r",0
"5275","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201711","AZT+3TC+ EFV",3
"5276","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201711","AZT+3TC+NVP",82
"5277","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201711","TDF + 3TC + LPV/r",0
"5278","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201711","TDF + FTC + NVP",2
"5279","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201711","TDF+ FTC + EFV",43
"5280","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201711","TDF+3TC+EFV",1647
"5281","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201711","TDF+3TC+NVP",2
"5282","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201712","ABC + 3TC + EFV",0
"5283","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201712","ABC + 3TC + LPV/r",0
"5284","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201712","ABC + 3TC + NVP",0
"5285","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201712","AZT + 3TC + LPV/r",0
"5286","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201712","AZT+3TC+ EFV",41
"5287","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201712","AZT+3TC+NVP",22
"5288","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201712","TDF + 3TC + LPV/r",0
"5289","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201712","TDF + FTC + NVP",0
"5290","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201712","TDF+ FTC + EFV",43
"5291","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201712","TDF+3TC+EFV",1374
"5292","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201712","TDF+3TC+NVP",3
"5293","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201807","ABC + 3TC + EFV",5
"5294","F9w3VW1cQmb","hk Haut Katanga Province","Vue5tcMpaGh","hk Kasenga Zone de Santé","201807","ABC + 3TC + LPV/r",36
